사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
5533082,2014110,1132010800,11320002,서울특별시 도봉구2,서울특별시 도봉구 도봉동(도봉보건소 부근),3,3,0,1,2,0,127.037893,37.65719857,"{""type"":""Polygon"",""coordinates"":[[[127.0394958,37.6584727],[127.0391523,37.6586968],[127.0387604,37.6588634],[127.0383352,37.6589659],[127.037893,37.6590005],[127.0374508,37.6589659],[127.0370256,37.6588634],[127.0366338,37.6586968],[127.0362903,37.6584727],[127.0360084,37.6581997],[127.035799,37.6578881],[127.03567,37.6575501],[127.0356265,37.6571985],[127.03567,37.656847],[127.035799,37.656509],[127.0360085,37.6561974],[127.0362904,37.6559244],[127.0366338,37.6557003],[127.0370257,37.6555338],[127.0374509,37.6554312],[127.037893,37.6553966],[127.0383352,37.6554312],[127.0387604,37.6555338],[127.0391522,37.6557003],[127.0394957,37.6559244],[127.0397776,37.6561974],[127.039987,37.656509],[127.040116,37.656847],[127.0401596,37.6571985],[127.0401161,37.6575501],[127.0399871,37.6578881],[127.0397776,37.6581997],[127.0394958,37.6584727]]]}"
197443,2014110,1138010700,11380001,서울특별시 은평구1,서울특별시 은평구 응암동(선학수련원 부근),4,4,0,2,0,2,126.9287205,37.60148466,"{""type"":""Polygon"",""coordinates"":[[[126.930322,37.6027588],[126.9299788,37.6029829],[126.9295873,37.6031495],[126.9291624,37.603252],[126.9287205,37.6032866],[126.9282786,37.603252],[126.9278538,37.6031495],[126.9274622,37.6029829],[126.927119,37.6027588],[126.9268373,37.6024858],[126.926628,37.6021742],[126.9264992,37.6018362],[126.9264556,37.6014846],[126.9264992,37.6011331],[126.9266281,37.600795],[126.9268374,37.6004835],[126.927119,37.6002105],[126.9274622,37.5999864],[126.9278538,37.5998198],[126.9282787,37.5997173],[126.9287205,37.5996827],[126.9291623,37.5997173],[126.9295872,37.5998198],[126.9299788,37.5999864],[126.930322,37.6002105],[126.9306036,37.6004835],[126.9308129,37.600795],[126.9309418,37.6011331],[126.9309854,37.6014846],[126.9309419,37.6018362],[126.930813,37.6021742],[126.9306037,37.6024858],[126.930322,37.6027588]]]}"
5537901,2014110,1138010400,11380002,서울특별시 은평구2,서울특별시 은평구 갈현동(선일여고입구 부근),3,5,0,3,2,0,126.9153306,37.61911422,"{""type"":""Polygon"",""coordinates"":[[[126.9169325,37.6203884],[126.9165892,37.6206125],[126.9161975,37.620779],[126.9157726,37.6208816],[126.9153306,37.6209162],[126.9148886,37.6208816],[126.9144636,37.620779],[126.914072,37.6206125],[126.9137287,37.6203884],[126.913447,37.6201153],[126.9132376,37.6198038],[126.9131087,37.6194657],[126.9130652,37.6191142],[126.9131087,37.6187626],[126.9132377,37.6184246],[126.913447,37.6181131],[126.9137287,37.61784],[126.914072,37.6176159],[126.9144637,37.6174494],[126.9148886,37.6173469],[126.9153306,37.6173122],[126.9157725,37.6173469],[126.9161975,37.6174494],[126.9165891,37.6176159],[126.9169324,37.61784],[126.9172142,37.6181131],[126.9174235,37.6184246],[126.9175524,37.6187626],[126.917596,37.6191142],[126.9175525,37.6194657],[126.9174236,37.6198038],[126.9172142,37.6201153],[126.9169325,37.6203884]]]}"
5536466,2014110,1138010300,11380003,서울특별시 은평구3,서울특별시 은평구 불광동(연천초교길-연서로진입로 부근),3,3,0,0,1,2,126.9264385,37.62165642,"{""type"":""Polygon"",""coordinates"":[[[126.9280404,37.6229306],[126.9276971,37.6231547],[126.9273054,37.6233212],[126.9268804,37.6234238],[126.9264385,37.6234584],[126.9259965,37.6234238],[126.9255715,37.6233212],[126.9251798,37.6231547],[126.9248365,37.6229306],[126.9245548,37.6226575],[126.9243454,37.622346],[126.9242165,37.6220079],[126.924173,37.6216564],[126.9242165,37.6213049],[126.9243455,37.6209668],[126.9245548,37.6206553],[126.9248366,37.6203822],[126.9251799,37.6201581],[126.9255715,37.6199916],[126.9259965,37.6198891],[126.9264385,37.6198544],[126.9268804,37.6198891],[126.9273054,37.6199916],[126.9276971,37.6201581],[126.9280404,37.6203822],[126.9283221,37.6206553],[126.9285315,37.6209668],[126.9286604,37.6213049],[126.9287039,37.6216564],[126.9286604,37.6220079],[126.9285315,37.622346],[126.9283222,37.6226575],[126.9280404,37.6229306]]]}"
197444,2014110,1147010300,11470001,서울특별시 양천구1,서울특별시 양천구 신월동(월정초교정문앞 부근),5,5,0,1,3,1,126.8362931,37.53341185,"{""type"":""Polygon"",""coordinates"":[[[126.8378932,37.534686],[126.8375503,37.5349102],[126.8371591,37.5350767],[126.8367346,37.5351792],[126.8362931,37.5352138],[126.8358517,37.5351792],[126.8354272,37.5350767],[126.835036,37.5349102],[126.8346931,37.534686],[126.8344116,37.534413],[126.8342025,37.5341014],[126.8340738,37.5337634],[126.8340303,37.5334118],[126.8340738,37.5330603],[126.8342026,37.5327222],[126.8344117,37.5324107],[126.8346931,37.5321376],[126.835036,37.5319135],[126.8354272,37.531747],[126.8358517,37.5316445],[126.8362931,37.5316098],[126.8367346,37.5316445],[126.837159,37.531747],[126.8375502,37.5319135],[126.8378931,37.5321376],[126.8381745,37.5324107],[126.8383837,37.5327222],[126.8385124,37.5330603],[126.8385559,37.5334118],[126.8385125,37.5337634],[126.8383837,37.5341014],[126.8381746,37.534413],[126.8378932,37.534686]]]}"
197445,2014110,1150010300,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(상록수주택 부근),4,4,0,2,1,1,126.846733,37.54259048,"{""type"":""Polygon"",""coordinates"":[[[126.8483332,37.5438647],[126.8479903,37.5440888],[126.847599,37.5442553],[126.8471745,37.5443579],[126.846733,37.5443925],[126.8462915,37.5443579],[126.8458669,37.5442553],[126.8454757,37.5440888],[126.8451327,37.5438647],[126.8448513,37.5435916],[126.8446421,37.5432801],[126.8445134,37.542942],[126.8444699,37.5425905],[126.8445134,37.5422389],[126.8446422,37.5419009],[126.8448513,37.5415893],[126.8451328,37.5413163],[126.8454757,37.5410922],[126.845867,37.5409256],[126.8462915,37.5408231],[126.846733,37.5407885],[126.8471745,37.5408231],[126.847599,37.5409256],[126.8479903,37.5410922],[126.8483332,37.5413163],[126.8486146,37.5415893],[126.8488238,37.5419009],[126.8489526,37.5422389],[126.8489961,37.5425905],[126.8489526,37.542942],[126.8488238,37.5432801],[126.8486147,37.5435916],[126.8483332,37.5438647]]]}"
5546957,2014110,1150010300,11500002,서울특별시 강서구2,서울특별시 강서구 화곡동(화곡역_화곡로_진입_2 부근),3,3,0,1,2,0,126.8399757,37.54102137,"{""type"":""Polygon"",""coordinates"":[[[126.841576,37.5422956],[126.841233,37.5425197],[126.8408418,37.5426862],[126.8404172,37.5427887],[126.8399757,37.5428234],[126.8395342,37.5427887],[126.8391097,37.5426862],[126.8387184,37.5425197],[126.8383755,37.5422956],[126.8380941,37.5420225],[126.8378849,37.5417109],[126.8377562,37.5413729],[126.8377127,37.5410213],[126.8377562,37.5406698],[126.837885,37.5403318],[126.8380941,37.5400202],[126.8383755,37.5397471],[126.8387185,37.5395231],[126.8391097,37.5393565],[126.8395342,37.539254],[126.8399757,37.5392194],[126.8404172,37.539254],[126.8408417,37.5393565],[126.841233,37.5395231],[126.8415759,37.5397471],[126.8418573,37.5400202],[126.8420665,37.5403318],[126.8421953,37.5406698],[126.8422388,37.5410213],[126.8421953,37.5413729],[126.8420665,37.5417109],[126.8418574,37.5420225],[126.841576,37.5422956]]]}"
5541917,2014110,1153010200,11530001,서울특별시 구로구1,서울특별시 구로구 구로동(두산아파트 부근),4,4,0,2,1,1,126.8902966,37.48886032,"{""type"":""Polygon"",""coordinates"":[[[126.8918957,37.4901345],[126.891553,37.4903586],[126.891162,37.4905252],[126.8907378,37.4906277],[126.8902966,37.4906623],[126.8898554,37.4906277],[126.8894312,37.4905252],[126.8890402,37.4903586],[126.8886975,37.4901345],[126.8884162,37.4898615],[126.8882073,37.4895499],[126.8880786,37.4892119],[126.8880351,37.4888603],[126.8880786,37.4885087],[126.8882073,37.4881707],[126.8884163,37.4878592],[126.8886975,37.4875861],[126.8890402,37.487362],[126.8894312,37.4871955],[126.8898554,37.4870929],[126.8902966,37.4870583],[126.8907378,37.4870929],[126.891162,37.4871955],[126.891553,37.487362],[126.8918957,37.4875861],[126.8921769,37.4878592],[126.8923859,37.4881707],[126.8925146,37.4885087],[126.8925581,37.4888603],[126.8925146,37.4892119],[126.8923859,37.4895499],[126.892177,37.4898615],[126.8918957,37.4901345]]]}"
5536856,2014110,1153010200,11530002,서울특별시 구로구2,서울특별시 구로구 구로동(구로4동우체국 부근),3,3,0,0,3,0,126.8837129,37.48889827,"{""type"":""Polygon"",""coordinates"":[[[126.885312,37.4901725],[126.8849693,37.4903966],[126.8845784,37.4905631],[126.8841541,37.4906657],[126.8837129,37.4907003],[126.8832717,37.4906657],[126.8828475,37.4905631],[126.8824565,37.4903966],[126.8821138,37.4901725],[126.8818326,37.4898994],[126.8816236,37.4895879],[126.8814949,37.4892498],[126.8814515,37.4888982],[126.8814949,37.4885467],[126.8816236,37.4882086],[126.8818326,37.4878971],[126.8821139,37.487624],[126.8824565,37.4873999],[126.8828475,37.4872334],[126.8832717,37.4871309],[126.8837129,37.4870963],[126.8841541,37.4871309],[126.8845783,37.4872334],[126.8849693,37.4873999],[126.885312,37.487624],[126.8855932,37.4878971],[126.8858022,37.4882086],[126.8859309,37.4885467],[126.8859744,37.4888982],[126.8859309,37.4892498],[126.8858022,37.4895879],[126.8855933,37.4898994],[126.885312,37.4901725]]]}"
5532572,2014110,1154510200,11545001,서울특별시 금천구1,서울특별시 금천구 독산동(독산목화아파트 부근),4,4,0,4,0,0,126.903474,37.47613734,"{""type"":""Polygon"",""coordinates"":[[[126.9050729,37.4774116],[126.9047302,37.4776357],[126.9043393,37.4778022],[126.9039151,37.4779047],[126.903474,37.4779394],[126.9030329,37.4779047],[126.9026087,37.4778022],[126.9022178,37.4776357],[126.9018752,37.4774116],[126.901594,37.4771385],[126.901385,37.4768269],[126.9012564,37.4764889],[126.9012129,37.4761373],[126.9012564,37.4757858],[126.9013851,37.4754477],[126.901594,37.4751362],[126.9018752,37.4748631],[126.9022179,37.474639],[126.9026088,37.4744725],[126.9030329,37.4743699],[126.903474,37.4743353],[126.9039151,37.4743699],[126.9043393,37.4744725],[126.9047302,37.474639],[126.9050728,37.4748631],[126.905354,37.4751362],[126.905563,37.4754477],[126.9056916,37.4757858],[126.9057351,37.4761373],[126.9056917,37.4764889],[126.905563,37.4768269],[126.9053541,37.4771385],[126.9050729,37.4774116]]]}"
197447,2014110,1156011000,11560001,서울특별시 영등포구1,서울특별시 영등포구 여의도동(마포대교남단 부근),4,4,0,0,2,2,126.9293718,37.52937073,"{""type"":""Polygon"",""coordinates"":[[[126.9309718,37.5306449],[126.9306289,37.530869],[126.9302377,37.5310356],[126.9298132,37.5311381],[126.9293718,37.5311727],[126.9289303,37.5311381],[126.9285059,37.5310356],[126.9281147,37.530869],[126.9277718,37.5306449],[126.9274904,37.5303719],[126.9272813,37.5300603],[126.9271526,37.5297223],[126.9271091,37.5293707],[126.9271526,37.5290192],[126.9272814,37.5286811],[126.9274905,37.5283696],[126.9277719,37.5280965],[126.9281147,37.5278724],[126.9285059,37.5277059],[126.9289304,37.5276034],[126.9293718,37.5275687],[126.9298132,37.5276034],[126.9302377,37.5277059],[126.9306288,37.5278724],[126.9309717,37.5280965],[126.9312531,37.5283696],[126.9314622,37.5286811],[126.931591,37.5290192],[126.9316345,37.5293707],[126.931591,37.5297223],[126.9314622,37.5300603],[126.9312532,37.5303719],[126.9309718,37.5306449]]]}"
197446,2014110,1156013200,11560002,서울특별시 영등포구2,서울특별시 영등포구 신길동(신흥제4동사무소 부근),3,3,0,2,1,0,126.9111155,37.50764643,"{""type"":""Polygon"",""coordinates"":[[[126.912715,37.5089206],[126.9123722,37.5091447],[126.9119812,37.5093113],[126.9115568,37.5094138],[126.9111155,37.5094484],[126.9106742,37.5094138],[126.9102499,37.5093113],[126.9098588,37.5091447],[126.909516,37.5089206],[126.9092347,37.5086476],[126.9090257,37.508336],[126.9088969,37.507998],[126.9088535,37.5076464],[126.908897,37.5072949],[126.9090257,37.5069568],[126.9092347,37.5066453],[126.909516,37.5063722],[126.9098588,37.5061481],[126.9102499,37.5059816],[126.9106742,37.505879],[126.9111155,37.5058444],[126.9115568,37.505879],[126.9119811,37.5059816],[126.9123722,37.5061481],[126.912715,37.5063722],[126.9129963,37.5066453],[126.9132053,37.5069568],[126.9133341,37.5072949],[126.9133775,37.5076464],[126.9133341,37.507998],[126.9132054,37.508336],[126.9129963,37.5086476],[126.912715,37.5089206]]]}"
197448,2014110,1159010500,11590001,서울특별시 동작구1,서울특별시 동작구 흑석동(중앙대부속중학교 부근),3,3,0,0,2,1,126.960819,37.50410513,"{""type"":""Polygon"",""coordinates"":[[[126.9624184,37.5053793],[126.9620757,37.5056034],[126.9616846,37.50577],[126.9612603,37.5058725],[126.960819,37.5059071],[126.9603777,37.5058725],[126.9599534,37.50577],[126.9595623,37.5056034],[126.9592195,37.5053793],[126.9589382,37.5051063],[126.9587292,37.5047947],[126.9586005,37.5044567],[126.9585571,37.5041051],[126.9586005,37.5037536],[126.9587293,37.5034155],[126.9589383,37.503104],[126.9592196,37.5028309],[126.9595624,37.5026068],[126.9599534,37.5024403],[126.9603777,37.5023377],[126.960819,37.5023031],[126.9612602,37.5023377],[126.9616846,37.5024403],[126.9620756,37.5026068],[126.9624184,37.5028309],[126.9626997,37.503104],[126.9629087,37.5034155],[126.9630374,37.5037536],[126.9630809,37.5041051],[126.9630374,37.5044567],[126.9629087,37.5047947],[126.9626997,37.5051063],[126.9624184,37.5053793]]]}"
5531927,2014110,1171010800,11710001,서울특별시 송파구1,서울특별시 송파구 문정동(대명빌딩 부근),3,3,0,3,0,0,127.1287305,37.48309,"{""type"":""Polygon"",""coordinates"":[[[127.1303295,37.4843642],[127.1299868,37.4845883],[127.1295959,37.4847548],[127.1291716,37.4848574],[127.1287305,37.484892],[127.1282893,37.4848574],[127.1278651,37.4847548],[127.1274741,37.4845883],[127.1271315,37.4843642],[127.1268503,37.4840911],[127.1266413,37.4837796],[127.1265126,37.4834415],[127.1264692,37.48309],[127.1265127,37.4827384],[127.1266413,37.4824004],[127.1268503,37.4820888],[127.1271315,37.4818158],[127.1274742,37.4815917],[127.1278651,37.4814251],[127.1282893,37.4813226],[127.1287305,37.481288],[127.1291716,37.4813226],[127.1295958,37.4814251],[127.1299868,37.4815917],[127.1303294,37.4818158],[127.1306106,37.4820888],[127.1308196,37.4824004],[127.1309483,37.4827384],[127.1309918,37.48309],[127.1309483,37.4834415],[127.1308196,37.4837796],[127.1306107,37.4840911],[127.1303295,37.4843642]]]}"
5546271,2014110,1174010800,11740001,서울특별시 강동구1,서울특별시 강동구 성내동(성일초교 부근),3,3,0,2,0,1,127.1302553,37.53170516,"{""type"":""Polygon"",""coordinates"":[[[127.1318553,37.5329794],[127.1315124,37.5332035],[127.1311212,37.53337],[127.1306967,37.5334725],[127.1302553,37.5335072],[127.1298138,37.5334725],[127.1293893,37.53337],[127.1289981,37.5332035],[127.1286552,37.5329794],[127.1283738,37.5327063],[127.1281647,37.5323947],[127.128036,37.5320567],[127.1279925,37.5317051],[127.128036,37.5313536],[127.1281648,37.5310155],[127.1283739,37.530704],[127.1286553,37.5304309],[127.1289982,37.5302068],[127.1293894,37.5300403],[127.1298138,37.5299378],[127.1302553,37.5299032],[127.1306967,37.5299378],[127.1311212,37.5300403],[127.1315124,37.5302068],[127.1318552,37.5304309],[127.1321367,37.530704],[127.1323458,37.5310155],[127.1324745,37.5313536],[127.132518,37.5317051],[127.1324745,37.5320567],[127.1323458,37.5323947],[127.1321367,37.5327063],[127.1318553,37.5329794]]]}"
6101203,2015049,1121510500,11215001,서울특별시 광진구1,서울특별시 광진구 자양동(동부간선도로-강변북로램프(6) 부근),3,3,0,1,0,2,127.0674214,37.53050962,"{""type"":""Polygon"",""coordinates"":[[[127.0690214,37.5317838],[127.0686786,37.5320079],[127.0682874,37.5321744],[127.0678629,37.532277],[127.0674214,37.5323116],[127.06698,37.532277],[127.0665555,37.5321744],[127.0661643,37.5320079],[127.0658214,37.5317838],[127.06554,37.5315107],[127.0653309,37.5311992],[127.0652022,37.5308611],[127.0651587,37.5305096],[127.0652022,37.530158],[127.065331,37.52982],[127.0655401,37.5295085],[127.0658215,37.5292354],[127.0661644,37.5290113],[127.0665556,37.5288448],[127.06698,37.5287422],[127.0674214,37.5287076],[127.0678629,37.5287422],[127.0682873,37.5288448],[127.0686785,37.5290113],[127.0690214,37.5292354],[127.0693028,37.5295085],[127.0695119,37.52982],[127.0696407,37.530158],[127.0696842,37.5305096],[127.0696407,37.5308611],[127.0695119,37.5311992],[127.0693028,37.5315107],[127.0690214,37.5317838]]]}"
6101204,2015049,1123010600,11230001,서울특별시 동대문구1,서울특별시 동대문구 장안동(장안동사거리 부근),3,3,0,2,1,0,127.0716857,37.57197407,"{""type"":""Polygon"",""coordinates"":[[[127.0732866,37.5732483],[127.0729435,37.5734724],[127.0725521,37.5736389],[127.0721274,37.5737414],[127.0716857,37.5737761],[127.071244,37.5737414],[127.0708193,37.5736389],[127.0704279,37.5734724],[127.0700848,37.5732483],[127.0698032,37.5729752],[127.069594,37.5726636],[127.0694652,37.5723256],[127.0694217,37.571974],[127.0694652,37.5716225],[127.0695941,37.5712845],[127.0698033,37.5709729],[127.0700848,37.5706999],[127.0704279,37.5704758],[127.0708193,37.5703092],[127.071244,37.5702067],[127.0716857,37.5701721],[127.0721273,37.5702067],[127.072552,37.5703092],[127.0729434,37.5704758],[127.0732865,37.5706999],[127.0735681,37.5709729],[127.0737773,37.5712845],[127.0739061,37.5716225],[127.0739496,37.571974],[127.0739061,37.5723256],[127.0737773,37.5726636],[127.0735681,37.5729752],[127.0732866,37.5732483]]]}"
6101080,2015049,1123010600,11230002,서울특별시 동대문구2,서울특별시 동대문구 장안동(삼성레미안아파트 부근),3,3,0,2,0,1,127.0742284,37.57555366,"{""type"":""Polygon"",""coordinates"":[[[127.0758293,37.5768278],[127.0754862,37.577052],[127.0750948,37.5772185],[127.0746701,37.577321],[127.0742284,37.5773556],[127.0737866,37.577321],[127.0733619,37.5772185],[127.0729705,37.577052],[127.0726274,37.5768278],[127.0723458,37.5765548],[127.0721366,37.5762432],[127.0720078,37.5759052],[127.0719643,37.5755536],[127.0720078,37.5752021],[127.0721366,37.574864],[127.0723459,37.5745525],[127.0726274,37.5742794],[127.0729705,37.5740554],[127.073362,37.5738888],[127.0737867,37.5737863],[127.0742284,37.5737517],[127.07467,37.5737863],[127.0750948,37.5738888],[127.0754862,37.5740554],[127.0758293,37.5742794],[127.0761108,37.5745525],[127.0763201,37.574864],[127.0764489,37.5752021],[127.0764924,37.5755536],[127.0764489,37.5759052],[127.0763201,37.5762432],[127.0761109,37.5765548],[127.0758293,37.5768278]]]}"
6101205,2015049,1126010500,11260001,서울특별시 중랑구1,서울특별시 중랑구 망우동(우림시장앞 부근),4,4,0,2,2,0,127.100058,37.59511604,"{""type"":""Polygon"",""coordinates"":[[[127.1016594,37.5963902],[127.1013163,37.5966143],[127.1009247,37.5967809],[127.1004999,37.5968834],[127.100058,37.596918],[127.0996162,37.5968834],[127.0991914,37.5967809],[127.0987998,37.5966143],[127.0984567,37.5963902],[127.098175,37.5961172],[127.0979657,37.5958056],[127.0978369,37.5954676],[127.0977934,37.595116],[127.0978369,37.5947645],[127.0979658,37.5944264],[127.0981751,37.5941149],[127.0984567,37.5938418],[127.0987999,37.5936177],[127.0991914,37.5934512],[127.0996162,37.5933487],[127.100058,37.5933141],[127.1004999,37.5933487],[127.1009247,37.5934512],[127.1013162,37.5936177],[127.1016594,37.5938418],[127.101941,37.5941149],[127.1021503,37.5944264],[127.1022792,37.5947645],[127.1023227,37.595116],[127.1022792,37.5954676],[127.1021503,37.5958056],[127.1019411,37.5961172],[127.1016594,37.5963902]]]}"
6101206,2015049,1132010700,11320001,서울특별시 도봉구1,서울특별시 도봉구 창동(창동대우아파트 부근),4,4,0,1,3,0,127.0379703,37.64288685,"{""type"":""Polygon"",""coordinates"":[[[127.0395727,37.644161],[127.0392293,37.6443851],[127.0388375,37.6445517],[127.0384124,37.6446542],[127.0379703,37.6446888],[127.0375282,37.6446542],[127.0371031,37.6445517],[127.0367113,37.6443851],[127.0363679,37.644161],[127.036086,37.643888],[127.0358766,37.6435764],[127.0357477,37.6432384],[127.0357042,37.6428868],[127.0357477,37.6425353],[127.0358767,37.6421973],[127.0360861,37.6418857],[127.0363679,37.6416127],[127.0367113,37.6413886],[127.0371031,37.641222],[127.0375282,37.6411195],[127.0379703,37.6410849],[127.0384124,37.6411195],[127.0388375,37.641222],[127.0392292,37.6413886],[127.0395726,37.6416127],[127.0398545,37.6418857],[127.0400639,37.6421973],[127.0401928,37.6425353],[127.0402364,37.6428868],[127.0401929,37.6432384],[127.0400639,37.6435764],[127.0398545,37.643888],[127.0395727,37.644161]]]}"
6101083,2015049,1135010600,11350001,서울특별시 노원구1,서울특별시 노원구 중계동(은행사거리(서울) 부근),3,4,0,0,2,2,127.0771283,37.65114079,"{""type"":""Polygon"",""coordinates"":[[[127.0787309,37.652415],[127.0783875,37.6526391],[127.0779957,37.6528056],[127.0775705,37.6529081],[127.0771283,37.6529428],[127.0766862,37.6529081],[127.076261,37.6528056],[127.0758692,37.6526391],[127.0755258,37.652415],[127.0752439,37.6521419],[127.0750345,37.6518304],[127.0749055,37.6514923],[127.074862,37.6511408],[127.0749055,37.6507892],[127.0750345,37.6504512],[127.075244,37.6501397],[127.0755258,37.6498666],[127.0758692,37.6496425],[127.0762611,37.649476],[127.0766862,37.6493734],[127.0771283,37.6493388],[127.0775705,37.6493734],[127.0779956,37.649476],[127.0783875,37.6496425],[127.0787309,37.6498666],[127.0790127,37.6501397],[127.0792222,37.6504512],[127.0793512,37.6507892],[127.0793947,37.6511408],[127.0793512,37.6514923],[127.0792222,37.6518304],[127.0790128,37.6521419],[127.0787309,37.652415]]]}"
6101085,2015049,1138010400,11380001,서울특별시 은평구1,서울특별시 은평구 갈현동 갈현초등학교 부근,8,8,0,2,5,1,126.9164546,37.61942811,"{""type"":""Polygon"",""coordinates"":[[[126.9180565,37.6207023],[126.9177132,37.6209264],[126.9173215,37.6210929],[126.9168965,37.6211955],[126.9164546,37.6212301],[126.9160126,37.6211955],[126.9155876,37.6210929],[126.9151959,37.6209264],[126.9148527,37.6207023],[126.9145709,37.6204292],[126.9143616,37.6201177],[126.9142327,37.6197796],[126.9141892,37.6194281],[126.9142327,37.6190765],[126.9143616,37.6187385],[126.914571,37.618427],[126.9148527,37.6181539],[126.915196,37.6179298],[126.9155877,37.6177633],[126.9160126,37.6176608],[126.9164546,37.6176261],[126.9168965,37.6176608],[126.9173215,37.6177633],[126.9177131,37.6179298],[126.9180564,37.6181539],[126.9183382,37.618427],[126.9185475,37.6187385],[126.9186764,37.6190765],[126.91872,37.6194281],[126.9186765,37.6197796],[126.9185475,37.6201177],[126.9183382,37.6204292],[126.9180565,37.6207023]]]}"
6101086,2015049,1138010500,11380002,서울특별시 은평구2,서울특별시 은평구 구산동(예일여고 부근),3,3,0,1,2,0,126.915232,37.60989816,"{""type"":""Polygon"",""coordinates"":[[[126.9168337,37.6111723],[126.9164905,37.6113964],[126.9160989,37.611563],[126.915674,37.6116655],[126.915232,37.6117001],[126.9147901,37.6116655],[126.9143652,37.611563],[126.9139736,37.6113964],[126.9136303,37.6111723],[126.9133486,37.6108993],[126.9131393,37.6105877],[126.9130104,37.6102497],[126.9129669,37.6098981],[126.9130105,37.6095466],[126.9131394,37.6092086],[126.9133487,37.608897],[126.9136304,37.608624],[126.9139736,37.6083999],[126.9143652,37.6082333],[126.9147901,37.6081308],[126.915232,37.6080962],[126.9156739,37.6081308],[126.9160988,37.6082333],[126.9164904,37.6083999],[126.9168337,37.608624],[126.9171154,37.608897],[126.9173247,37.6092086],[126.9174536,37.6095466],[126.9174972,37.6098981],[126.9174536,37.6102497],[126.9173248,37.6105877],[126.9171154,37.6108993],[126.9168337,37.6111723]]]}"
6101087,2015049,1147010100,11470001,서울특별시 양천구1,서울특별시 양천구 신정동(오목교(서단) 부근),3,4,0,2,1,1,126.8771423,37.52300146,"{""type"":""Polygon"",""coordinates"":[[[126.8787422,37.5242757],[126.8783993,37.5244998],[126.8780082,37.5246663],[126.8775837,37.5247688],[126.8771423,37.5248035],[126.8767009,37.5247688],[126.8762765,37.5246663],[126.8758853,37.5244998],[126.8755425,37.5242757],[126.8752611,37.5240026],[126.8750521,37.523691],[126.8749233,37.523353],[126.8748799,37.5230014],[126.8749233,37.5226499],[126.8750521,37.5223118],[126.8752612,37.5220003],[126.8755426,37.5217272],[126.8758854,37.5215031],[126.8762765,37.5213366],[126.876701,37.5212341],[126.8771423,37.5211995],[126.8775837,37.5212341],[126.8780081,37.5213366],[126.8783993,37.5215031],[126.8787421,37.5217272],[126.8790235,37.5220003],[126.8792326,37.5223118],[126.8793613,37.5226499],[126.8794048,37.5230014],[126.8793614,37.523353],[126.8792326,37.523691],[126.8790236,37.5240026],[126.8787422,37.5242757]]]}"
6101088,2015049,1147010300,11470002,서울특별시 양천구2,서울특별시 양천구 신월동(선주빌라 부근),3,4,0,0,4,0,126.8302517,37.53285083,"{""type"":""Polygon"",""coordinates"":[[[126.8318518,37.534125],[126.8315089,37.5343491],[126.8311176,37.5345157],[126.8306932,37.5346182],[126.8302517,37.5346528],[126.8298102,37.5346182],[126.8293857,37.5345157],[126.8289945,37.5343491],[126.8286516,37.534125],[126.8283702,37.533852],[126.8281611,37.5335404],[126.8280324,37.5332024],[126.8279889,37.5328508],[126.8280324,37.5324993],[126.8281612,37.5321612],[126.8283703,37.5318497],[126.8286517,37.5315766],[126.8289946,37.5313525],[126.8293858,37.531186],[126.8298103,37.5310834],[126.8302517,37.5310488],[126.8306931,37.5310834],[126.8311176,37.531186],[126.8315088,37.5313525],[126.8318517,37.5315766],[126.8321331,37.5318497],[126.8323422,37.5321612],[126.832471,37.5324993],[126.8325145,37.5328508],[126.832471,37.5332024],[126.8323423,37.5335404],[126.8321332,37.533852],[126.8318518,37.534125]]]}"
6101090,2015049,1150010300,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(화곡대림 부근),6,7,0,3,4,0,126.8374976,37.53368879,"{""type"":""Polygon"",""coordinates"":[[[126.8390977,37.534963],[126.8387548,37.5351871],[126.8383635,37.5353536],[126.8379391,37.5354562],[126.8374976,37.5354908],[126.8370561,37.5354562],[126.8366316,37.5353536],[126.8362404,37.5351871],[126.8358975,37.534963],[126.8356161,37.5346899],[126.835407,37.5343784],[126.8352782,37.5340403],[126.8352348,37.5336888],[126.8352783,37.5333372],[126.835407,37.5329992],[126.8356162,37.5326876],[126.8358976,37.5324146],[126.8362405,37.5321905],[126.8366317,37.532024],[126.8370561,37.5319214],[126.8374976,37.5318868],[126.837939,37.5319214],[126.8383635,37.532024],[126.8387547,37.5321905],[126.8390976,37.5324146],[126.839379,37.5326876],[126.8395881,37.5329992],[126.8397169,37.5333372],[126.8397604,37.5336888],[126.8397169,37.5340403],[126.8395882,37.5343784],[126.8393791,37.5346899],[126.8390977,37.534963]]]}"
