사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6222810,2016146,1150010200,11500002,서울특별시 강서구2,서울특별시 강서구 등촌동(KBS88체육관 부근),5,8,0,6,2,0,126.8485708,37.55733357,"{""type"":""Polygon"",""coordinates"":[[[126.85036739,37.55733357],[126.85033287,37.55705571],[126.85023063,37.55678852],[126.8500646,37.55654228],[126.84984117,37.55632645],[126.84956891,37.55614933],[126.8492583,37.55601771],[126.84892127,37.55593666],[126.84857076,37.55590929],[126.84822025,37.55593666],[126.84788322,37.55601771],[126.84757261,37.55614933],[126.84730035,37.55632645],[126.84707692,37.55654228],[126.84691089,37.55678852],[126.84680865,37.55705571],[126.84677413,37.55733357],[126.84680865,37.55761143],[126.84691089,37.55787861],[126.84707692,37.55812485],[126.84730035,37.55834067],[126.84757261,37.5585178],[126.84788322,37.55864941],[126.84822025,37.55873046],[126.84857076,37.55875782],[126.84892127,37.55873046],[126.8492583,37.55864941],[126.84956891,37.5585178],[126.84984117,37.55834067],[126.8500646,37.55812485],[126.85023063,37.55787861],[126.85033287,37.55761143],[126.85036739,37.55733357]]]}"
6222284,2016146,1150010200,11500003,서울특별시 강서구3,서울특별시 강서구 등촌동(가양5단지 부근),4,4,1,3,0,0,126.8516289,37.56291521,"{""type"":""Polygon"",""coordinates"":[[[126.85342553,37.56291521],[126.85339101,37.56263737],[126.85328877,37.56237021],[126.85312274,37.56212399],[126.85289931,37.56190817],[126.85262705,37.56173106],[126.85231644,37.56159945],[126.85197941,37.5615184],[126.8516289,37.56149104],[126.85127839,37.5615184],[126.85094136,37.56159945],[126.85063075,37.56173106],[126.85035849,37.56190817],[126.85013506,37.56212399],[126.84996903,37.56237021],[126.84986679,37.56263737],[126.84983227,37.56291521],[126.84986679,37.56319305],[126.84996903,37.56346021],[126.85013506,37.56370643],[126.85035849,37.56392224],[126.85063075,37.56409935],[126.85094136,37.56423096],[126.85127839,37.564312],[126.8516289,37.56433936],[126.85197941,37.564312],[126.85231644,37.56423096],[126.85262705,37.56409935],[126.85289931,37.56392224],[126.85312274,37.56370643],[126.85328877,37.56346021],[126.85339101,37.56319305],[126.85342553,37.56291521]]]}"
6222603,2016146,1150010300,11500004,서울특별시 강서구4,서울특별시 강서구 화곡동(목동사거리 부근),4,4,1,2,1,0,126.8618637,37.5321823,"{""type"":""Polygon"",""coordinates"":[[[126.86366035,37.5321823],[126.86362583,37.53190434],[126.86352359,37.53163707],[126.86335756,37.53139074],[126.86313413,37.53117484],[126.86286187,37.53099765],[126.86255126,37.53086599],[126.86221423,37.53078491],[126.86186372,37.53075753],[126.86151321,37.53078491],[126.86117618,37.53086599],[126.86086557,37.53099765],[126.86059331,37.53117484],[126.86036988,37.53139074],[126.86020385,37.53163707],[126.86010161,37.53190434],[126.86006709,37.5321823],[126.86010161,37.53246025],[126.86020385,37.53272752],[126.86036988,37.53297384],[126.86059331,37.53318974],[126.86086557,37.53336692],[126.86117618,37.53349858],[126.86151321,37.53357965],[126.86186372,37.53360703],[126.86221423,37.53357965],[126.86255126,37.53349858],[126.86286187,37.53336692],[126.86313413,37.53318974],[126.86335756,37.53297384],[126.86352359,37.53272752],[126.86362583,37.53246025],[126.86366035,37.5321823]]]}"
6222670,2016146,1153010700,11530001,서울특별시 구로구1,서울특별시 구로구 개봉동(배남준치과의원앞 부근),5,5,1,2,1,1,126.8561968,37.48821573,"{""type"":""Polygon"",""coordinates"":[[[126.85799342,37.48821573],[126.8579589,37.48793761],[126.85785666,37.48767018],[126.85769064,37.48742371],[126.8574672,37.48720768],[126.85719495,37.48703038],[126.85688433,37.48689864],[126.8565473,37.48681752],[126.85619679,37.48679013],[126.85584629,37.48681752],[126.85550925,37.48689864],[126.85519864,37.48703038],[126.85492638,37.48720768],[126.85470295,37.48742371],[126.85453692,37.48767018],[126.85443469,37.48793761],[126.85440016,37.48821573],[126.85443469,37.48849384],[126.85453692,37.48876127],[126.85470295,37.48900774],[126.85492638,37.48922376],[126.85519864,37.48940105],[126.85550925,37.48953279],[126.85584629,37.48961391],[126.85619679,37.4896413],[126.8565473,37.48961391],[126.85688433,37.48953279],[126.85719495,37.48940105],[126.8574672,37.48922376],[126.85769064,37.48900774],[126.85785666,37.48876127],[126.8579589,37.48849384],[126.85799342,37.48821573]]]}"
6222285,2016146,1153010200,11530002,서울특별시 구로구2,서울특별시 구로구 구로동(구로초등교 부근),5,8,0,5,3,0,126.8828389,37.49513222,"{""type"":""Polygon"",""coordinates"":[[[126.8846355,37.49513222],[126.88460098,37.49485412],[126.88449874,37.49458672],[126.88433271,37.49434027],[126.88410928,37.49412426],[126.88383703,37.49394699],[126.88352641,37.49381526],[126.88318938,37.49373414],[126.88283887,37.49370675],[126.88248837,37.49373414],[126.88215133,37.49381526],[126.88184072,37.49394699],[126.88156846,37.49412426],[126.88134503,37.49434027],[126.881179,37.49458672],[126.88107676,37.49485412],[126.88104224,37.49513222],[126.88107676,37.49541031],[126.881179,37.49567771],[126.88134503,37.49592415],[126.88156846,37.49614016],[126.88184072,37.49631743],[126.88215133,37.49644916],[126.88248837,37.49653027],[126.88283887,37.49655766],[126.88318938,37.49653027],[126.88352641,37.49644916],[126.88383703,37.49631743],[126.88410928,37.49614016],[126.88433271,37.49592415],[126.88449874,37.49567771],[126.88460098,37.49541031],[126.8846355,37.49513222]]]}"
6222671,2016146,1153010700,11530003,서울특별시 구로구3,서울특별시 구로구 개봉동(개봉역 부근),5,5,0,3,2,0,126.8574038,37.49353647,"{""type"":""Polygon"",""coordinates"":[[[126.85920039,37.49353647],[126.85916587,37.49325837],[126.85906363,37.49299096],[126.8588976,37.49274451],[126.85867417,37.49252849],[126.85840191,37.49235121],[126.8580913,37.49221948],[126.85775427,37.49213836],[126.85740376,37.49211097],[126.85705325,37.49213836],[126.85671622,37.49221948],[126.85640561,37.49235121],[126.85613335,37.49252849],[126.85590992,37.49274451],[126.85574389,37.49299096],[126.85564165,37.49325837],[126.85560713,37.49353647],[126.85564165,37.49381457],[126.85574389,37.49408198],[126.85590992,37.49432842],[126.85613335,37.49454443],[126.85640561,37.49472171],[126.85671622,37.49485343],[126.85705325,37.49493455],[126.85740376,37.49496194],[126.85775427,37.49493455],[126.8580913,37.49485343],[126.85840191,37.49472171],[126.85867417,37.49454443],[126.8588976,37.49432842],[126.85906363,37.49408198],[126.85916587,37.49381457],[126.85920039,37.49353647]]]}"
6222666,2016146,1153010300,11530004,서울특별시 구로구4,서울특별시 구로구 가리봉동(햇살무리예능선교원 부근),5,5,0,2,3,0,126.8870318,37.48236349,"{""type"":""Polygon"",""coordinates"":[[[126.88882839,37.48236349],[126.88879387,37.48208535],[126.88869163,37.48181789],[126.88852561,37.48157141],[126.88830217,37.48135536],[126.88802992,37.48117805],[126.8877193,37.4810463],[126.88738227,37.48096517],[126.88703176,37.48093777],[126.88668126,37.48096517],[126.88634422,37.4810463],[126.88603361,37.48117805],[126.88576135,37.48135536],[126.88553792,37.48157141],[126.88537189,37.48181789],[126.88526965,37.48208535],[126.88523513,37.48236349],[126.88526965,37.48264163],[126.88537189,37.48290908],[126.88553792,37.48315556],[126.88576135,37.4833716],[126.88603361,37.4835489],[126.88634422,37.48368065],[126.88668126,37.48376178],[126.88703176,37.48378917],[126.88738227,37.48376178],[126.8877193,37.48368065],[126.88802992,37.4835489],[126.88830217,37.4833716],[126.88852561,37.48315556],[126.88869163,37.48290908],[126.88879387,37.48264163],[126.88882839,37.48236349]]]}"
6222297,2016146,1153010200,11530005,서울특별시 구로구5,서울특별시 구로구 구로동(기업은행구로북지점 부근),4,4,1,2,0,1,126.8911019,37.49643575,"{""type"":""Polygon"",""coordinates"":[[[126.89289856,37.49643575],[126.89286404,37.49615766],[126.8927618,37.49589026],[126.89259578,37.49564382],[126.89237234,37.49542781],[126.89210009,37.49525053],[126.89178947,37.49511881],[126.89145244,37.49503769],[126.89110193,37.4950103],[126.89075143,37.49503769],[126.89041439,37.49511881],[126.89010378,37.49525053],[126.88983152,37.49542781],[126.88960809,37.49564382],[126.88944206,37.49589026],[126.88933983,37.49615766],[126.8893053,37.49643575],[126.88933983,37.49671383],[126.88944206,37.49698123],[126.88960809,37.49722767],[126.88983152,37.49744367],[126.89010378,37.49762094],[126.89041439,37.49775266],[126.89075143,37.49783377],[126.89110193,37.49786116],[126.89145244,37.49783377],[126.89178947,37.49775266],[126.89210009,37.49762094],[126.89237234,37.49744367],[126.89259578,37.49722767],[126.8927618,37.49698123],[126.89286404,37.49671383],[126.89289856,37.49643575]]]}"
6222667,2016146,1153010200,11530006,서울특별시 구로구6,서울특별시 구로구 구로동(영서중 부근),4,4,0,4,0,0,126.8913531,37.48953299,"{""type"":""Polygon"",""coordinates"":[[[126.89314976,37.48953299],[126.89311524,37.48925488],[126.893013,37.48898745],[126.89284697,37.48874099],[126.89262354,37.48852496],[126.89235128,37.48834767],[126.89204067,37.48821593],[126.89170363,37.48813481],[126.89135313,37.48810742],[126.89100262,37.48813481],[126.89066559,37.48821593],[126.89035497,37.48834767],[126.89008272,37.48852496],[126.88985928,37.48874099],[126.88969326,37.48898745],[126.88959102,37.48925488],[126.8895565,37.48953299],[126.88959102,37.48981111],[126.88969326,37.49007853],[126.88985928,37.49032499],[126.89008272,37.49054101],[126.89035497,37.4907183],[126.89066559,37.49085003],[126.89100262,37.49093115],[126.89135313,37.49095854],[126.89170363,37.49093115],[126.89204067,37.49085003],[126.89235128,37.4907183],[126.89262354,37.49054101],[126.89284697,37.49032499],[126.893013,37.49007853],[126.89311524,37.48981111],[126.89314976,37.48953299]]]}"
6222668,2016146,1153010200,11530007,서울특별시 구로구7,서울특별시 구로구 구로동(구로4동우체국 부근),4,4,0,3,1,0,126.8841938,37.49010824,"{""type"":""Polygon"",""coordinates"":[[[126.8859904,37.49010824],[126.88595587,37.48983013],[126.88585364,37.4895627],[126.88568761,37.48931624],[126.88546418,37.48910022],[126.88519192,37.48892293],[126.88488131,37.48879119],[126.88454427,37.48871007],[126.88419377,37.48868268],[126.88384326,37.48871007],[126.88350623,37.48879119],[126.88319561,37.48892293],[126.88292336,37.48910022],[126.88269992,37.48931624],[126.8825339,37.4895627],[126.88243166,37.48983013],[126.88239714,37.49010824],[126.88243166,37.49038635],[126.8825339,37.49065377],[126.88269992,37.49090023],[126.88292336,37.49111625],[126.88319561,37.49129353],[126.88350623,37.49142527],[126.88384326,37.49150639],[126.88419377,37.49153378],[126.88454427,37.49150639],[126.88488131,37.49142527],[126.88519192,37.49129353],[126.88546418,37.49111625],[126.88568761,37.49090023],[126.88585364,37.49065377],[126.88595587,37.49038635],[126.8859904,37.49010824]]]}"
6222496,2016146,1153010900,11530008,서울특별시 구로구8,서울특별시 구로구 궁동(수궁동사무소입구삼거리 부근),4,5,0,2,3,0,126.8326149,37.49331788,"{""type"":""Polygon"",""coordinates"":[[[126.83441154,37.49331788],[126.83437702,37.49303978],[126.83427478,37.49277236],[126.83410875,37.49252591],[126.83388532,37.4923099],[126.83361306,37.49213262],[126.83330245,37.49200088],[126.83296541,37.49191976],[126.83261491,37.49189237],[126.8322644,37.49191976],[126.83192737,37.49200088],[126.83161675,37.49213262],[126.8313445,37.4923099],[126.83112106,37.49252591],[126.83095504,37.49277236],[126.8308528,37.49303978],[126.83081828,37.49331788],[126.8308528,37.49359598],[126.83095504,37.49386339],[126.83112106,37.49410983],[126.8313445,37.49432584],[126.83161675,37.49450312],[126.83192737,37.49463485],[126.8322644,37.49471596],[126.83261491,37.49474335],[126.83296541,37.49471596],[126.83330245,37.49463485],[126.83361306,37.49450312],[126.83388532,37.49432584],[126.83410875,37.49410983],[126.83427478,37.49386339],[126.83437702,37.49359598],[126.83441154,37.49331788]]]}"
6222702,2016146,1153010800,11530009,서울특별시 구로구9,서울특별시 구로구 오류동(시티월드앞 부근),3,4,0,2,2,0,126.8401157,37.49429625,"{""type"":""Polygon"",""coordinates"":[[[126.84191228,37.49429625],[126.84187776,37.49401815],[126.84177552,37.49375074],[126.8416095,37.49350429],[126.84138606,37.49328828],[126.84111381,37.493111],[126.84080319,37.49297927],[126.84046616,37.49289815],[126.84011565,37.49287076],[126.83976515,37.49289815],[126.83942811,37.49297927],[126.8391175,37.493111],[126.83884524,37.49328828],[126.83862181,37.49350429],[126.83845578,37.49375074],[126.83835355,37.49401815],[126.83831902,37.49429625],[126.83835355,37.49457434],[126.83845578,37.49484175],[126.83862181,37.49508819],[126.83884524,37.4953042],[126.8391175,37.49548147],[126.83942811,37.4956132],[126.83976515,37.49569432],[126.84011565,37.49572171],[126.84046616,37.49569432],[126.84080319,37.4956132],[126.84111381,37.49548147],[126.84138606,37.4953042],[126.8416095,37.49508819],[126.84177552,37.49484175],[126.84187776,37.49457434],[126.84191228,37.49429625]]]}"
6222495,2016146,1153010800,11530010,서울특별시 구로구10,서울특별시 구로구 오류동((주)유천인바이트 부근),3,3,0,2,1,0,126.8447952,37.493757,"{""type"":""Polygon"",""coordinates"":[[[126.84659185,37.493757],[126.84655733,37.49347891],[126.84645509,37.49321149],[126.84628907,37.49296504],[126.84606563,37.49274903],[126.84579338,37.49257175],[126.84548276,37.49244002],[126.84514573,37.4923589],[126.84479522,37.49233151],[126.84444472,37.4923589],[126.84410768,37.49244002],[126.84379707,37.49257175],[126.84352481,37.49274903],[126.84330138,37.49296504],[126.84313535,37.49321149],[126.84303311,37.49347891],[126.84299859,37.493757],[126.84303311,37.4940351],[126.84313535,37.49430251],[126.84330138,37.49454896],[126.84352481,37.49476497],[126.84379707,37.49494224],[126.84410768,37.49507397],[126.84444472,37.49515508],[126.84479522,37.49518247],[126.84514573,37.49515508],[126.84548276,37.49507397],[126.84579338,37.49494224],[126.84606563,37.49476497],[126.84628907,37.49454896],[126.84645509,37.49430251],[126.84655733,37.4940351],[126.84659185,37.493757]]]}"
6222699,2016146,1154510200,11545001,서울특별시 금천구1,서울특별시 금천구 독산동(박재영과위원 부근),6,6,0,5,1,0,126.9020948,37.4682819,"{""type"":""Polygon"",""coordinates"":[[[126.90389146,37.4682819],[126.90385694,37.4680037],[126.9037547,37.4677362],[126.90358868,37.46748967],[126.90336524,37.46727358],[126.90309299,37.46709624],[126.90278237,37.46696446],[126.90244534,37.46688332],[126.90209483,37.46685592],[126.90174433,37.46688332],[126.90140729,37.46696446],[126.90109668,37.46709624],[126.90082442,37.46727358],[126.90060099,37.46748967],[126.90043496,37.4677362],[126.90033272,37.4680037],[126.9002982,37.4682819],[126.90033272,37.46856009],[126.90043496,37.46882759],[126.90060099,37.46907412],[126.90082442,37.4692902],[126.90109668,37.46946754],[126.90140729,37.46959931],[126.90174433,37.46968045],[126.90209483,37.46970785],[126.90244534,37.46968045],[126.90278237,37.46959931],[126.90309299,37.46946754],[126.90336524,37.4692902],[126.90358868,37.46907412],[126.9037547,37.46882759],[126.90385694,37.46856009],[126.90389146,37.4682819]]]}"
6222700,2016146,1154510300,11545002,서울특별시 금천구2,서울특별시 금천구 시흥동(장혁빌딩 부근),4,4,1,1,2,0,126.9053863,37.4574838,"{""type"":""Polygon"",""coordinates"":[[[126.9071829,37.4574838],[126.90714838,37.45720557],[126.90704614,37.45693803],[126.90688011,37.45669146],[126.90665668,37.45647534],[126.90638442,37.45629797],[126.90607381,37.45616618],[126.90573677,37.45608502],[126.90538627,37.45605761],[126.90503576,37.45608502],[126.90469873,37.45616618],[126.90438811,37.45629797],[126.90411586,37.45647534],[126.90389242,37.45669146],[126.9037264,37.45693803],[126.90362416,37.45720557],[126.90358964,37.4574838],[126.90362416,37.45776203],[126.9037264,37.45802957],[126.90389242,37.45827614],[126.90411586,37.45849225],[126.90438811,37.45866961],[126.90469873,37.4588014],[126.90503576,37.45888256],[126.90538627,37.45890996],[126.90573677,37.45888256],[126.90607381,37.4588014],[126.90638442,37.45866961],[126.90665668,37.45849225],[126.90688011,37.45827614],[126.90704614,37.45802957],[126.90714838,37.45776203],[126.9071829,37.4574838]]]}"
6222497,2016146,1156010100,11560001,서울특별시 영등포구1,서울특별시 영등포구 영등포동(영등포역고가차도(남측) 부근),6,6,0,2,3,1,126.9080208,37.51395653,"{""type"":""Polygon"",""coordinates"":[[[126.9098174,37.51395653],[126.90978288,37.51367851],[126.90968064,37.51341117],[126.90951461,37.51316479],[126.90929118,37.51294883],[126.90901892,37.5127716],[126.90870831,37.5126399],[126.90837127,37.51255881],[126.90802077,37.51253142],[126.90767026,37.51255881],[126.90733323,37.5126399],[126.90702261,37.5127716],[126.90675036,37.51294883],[126.90652692,37.51316479],[126.9063609,37.51341117],[126.90625866,37.51367851],[126.90622414,37.51395653],[126.90625866,37.51423455],[126.9063609,37.51450189],[126.90652692,37.51474827],[126.90675036,37.51496422],[126.90702261,37.51514145],[126.90733323,37.51527314],[126.90767026,37.51535423],[126.90802077,37.51538161],[126.90837127,37.51535423],[126.90870831,37.51527314],[126.90901892,37.51514145],[126.90929118,37.51496422],[126.90951461,37.51474827],[126.90968064,37.51450189],[126.90978288,37.51423455],[126.9098174,37.51395653]]]}"
6222701,2016146,1156010700,11560002,서울특별시 영등포구2,서울특별시 영등포구 영등포동6가(영등포시장앞 부근),5,5,0,2,3,0,126.905031,37.52100571,"{""type"":""Polygon"",""coordinates"":[[[126.90682762,37.52100571],[126.90679309,37.52072771],[126.90669086,37.5204604],[126.90652483,37.52021404],[126.90630139,37.5199981],[126.90602914,37.51982088],[126.90571853,37.5196892],[126.90538149,37.51960811],[126.90503098,37.51958073],[126.90468048,37.51960811],[126.90434344,37.5196892],[126.90403283,37.51982088],[126.90376058,37.5199981],[126.90353714,37.52021404],[126.90337111,37.5204604],[126.90326888,37.52072771],[126.90323435,37.52100571],[126.90326888,37.5212837],[126.90337111,37.52155101],[126.90353714,37.52179737],[126.90376058,37.5220133],[126.90403283,37.52219051],[126.90434344,37.52232219],[126.90468048,37.52240328],[126.90503098,37.52243065],[126.90538149,37.52240328],[126.90571853,37.52232219],[126.90602914,37.52219051],[126.90630139,37.5220133],[126.90652483,37.52179737],[126.90669086,37.52155101],[126.90679309,37.5212837],[126.90682762,37.52100571]]]}"
6222745,2016146,1156011800,11560003,서울특별시 영등포구3,서울특별시 영등포구 도림동(도림초등학교 부근),4,4,1,2,1,0,126.9071243,37.50940671,"{""type"":""Polygon"",""coordinates"":[[[126.90892089,37.50940671],[126.90888637,37.50912867],[126.90878413,37.50886131],[126.90861811,37.50861491],[126.90839467,37.50839894],[126.90812242,37.5082217],[126.9078118,37.50809],[126.90747477,37.5080089],[126.90712426,37.50798151],[126.90677376,37.5080089],[126.90643672,37.50809],[126.90612611,37.5082217],[126.90585385,37.50839894],[126.90563042,37.50861491],[126.90546439,37.50886131],[126.90536215,37.50912867],[126.90532763,37.50940671],[126.90536215,37.50968475],[126.90546439,37.5099521],[126.90563042,37.51019849],[126.90585385,37.51041446],[126.90612611,37.51059169],[126.90643672,37.51072339],[126.90677376,37.51080449],[126.90712426,37.51083188],[126.90747477,37.51080449],[126.9078118,37.51072339],[126.90812242,37.51059169],[126.90839467,37.51041446],[126.90861811,37.51019849],[126.90878413,37.5099521],[126.90888637,37.50968475],[126.90892089,37.50940671]]]}"
6222703,2016146,1156012600,11560004,서울특별시 영등포구4,서울특별시 영등포구 양평동2가(정진한의원 부근),3,3,1,1,1,0,126.8854958,37.52216182,"{""type"":""Polygon"",""coordinates"":[[[126.88729242,37.52216182],[126.8872579,37.52188383],[126.88715566,37.52161651],[126.88698963,37.52137016],[126.8867662,37.52115423],[126.88649395,37.52097701],[126.88618333,37.52084533],[126.8858463,37.52076424],[126.88549579,37.52073686],[126.88514529,37.52076424],[126.88480825,37.52084533],[126.88449764,37.52097701],[126.88422538,37.52115423],[126.88400195,37.52137016],[126.88383592,37.52161651],[126.88373368,37.52188383],[126.88369916,37.52216182],[126.88373368,37.52243981],[126.88383592,37.52270712],[126.88400195,37.52295347],[126.88422538,37.5231694],[126.88449764,37.5233466],[126.88480825,37.52347828],[126.88514529,37.52355936],[126.88549579,37.52358674],[126.8858463,37.52355936],[126.88618333,37.52347828],[126.88649395,37.5233466],[126.8867662,37.5231694],[126.88698963,37.52295347],[126.88715566,37.52270712],[126.8872579,37.52243981],[126.88729242,37.52216182]]]}"
6222724,2016146,1156013200,11560005,서울특별시 영등포구5,서울특별시 영등포구 신길동(엔-씨티오피스텔_노량진로_진입 부근),3,3,0,3,0,0,126.9182864,37.51462032,"{""type"":""Polygon"",""coordinates"":[[[126.92008307,37.51462032],[126.92004855,37.5143423],[126.91994631,37.51407496],[126.91978029,37.51382858],[126.91955685,37.51361262],[126.9192846,37.51343539],[126.91897398,37.5133037],[126.91863695,37.5132226],[126.91828644,37.51319522],[126.91793594,37.5132226],[126.9175989,37.5133037],[126.91728829,37.51343539],[126.91701603,37.51361262],[126.9167926,37.51382858],[126.91662657,37.51407496],[126.91652433,37.5143423],[126.91648981,37.51462032],[126.91652433,37.51489834],[126.91662657,37.51516567],[126.9167926,37.51541205],[126.91701603,37.515628],[126.91728829,37.51580522],[126.9175989,37.51593691],[126.91793594,37.51601801],[126.91828644,37.51604539],[126.91863695,37.51601801],[126.91897398,37.51593691],[126.9192846,37.51580522],[126.91955685,37.515628],[126.91978029,37.51541205],[126.91994631,37.51516567],[126.92004855,37.51489834],[126.92008307,37.51462032]]]}"
6222723,2016146,1156013300,11560006,서울특별시 영등포구6,서울특별시 영등포구 대림동(영등포구청 부근),2,2,1,1,0,0,126.8992835,37.52704012,"{""type"":""Polygon"",""coordinates"":[[[126.90108009,37.52704012],[126.90104557,37.52676214],[126.90094333,37.52649485],[126.9007773,37.52624851],[126.90055387,37.52603259],[126.90028161,37.52585539],[126.899971,37.52572372],[126.89963396,37.52564263],[126.89928346,37.52561526],[126.89893295,37.52564263],[126.89859592,37.52572372],[126.8982853,37.52585539],[126.89801305,37.52603259],[126.89778961,37.52624851],[126.89762359,37.52649485],[126.89752135,37.52676214],[126.89748683,37.52704012],[126.89752135,37.52731809],[126.89762359,37.52758538],[126.89778961,37.52783171],[126.89801305,37.52804763],[126.8982853,37.52822482],[126.89859592,37.52835649],[126.89893295,37.52843757],[126.89928346,37.52846495],[126.89963396,37.52843757],[126.899971,37.52835649],[126.90028161,37.52822482],[126.90055387,37.52804763],[126.9007773,37.52783171],[126.90094333,37.52758538],[126.90104557,37.52731809],[126.90108009,37.52704012]]]}"
6222725,2016146,1159010800,11590001,서울특별시 동작구1,서울특별시 동작구 대방동(상도3동주민센터 부근),7,10,0,8,1,1,126.9306857,37.50005749,"{""type"":""Polygon"",""coordinates"":[[[126.93248234,37.50005749],[126.93244782,37.49977942],[126.93234558,37.49951203],[126.93217955,37.4992656],[126.93195612,37.4990496],[126.93168387,37.49887234],[126.93137325,37.49874062],[126.93103622,37.49865951],[126.93068571,37.49863212],[126.93033521,37.49865951],[126.92999817,37.49874062],[126.92968756,37.49887234],[126.9294153,37.4990496],[126.92919187,37.4992656],[126.92902584,37.49951203],[126.9289236,37.49977942],[126.92888908,37.50005749],[126.9289236,37.50033557],[126.92902584,37.50060295],[126.92919187,37.50084938],[126.9294153,37.50106537],[126.92968756,37.50124263],[126.92999817,37.50137434],[126.93033521,37.50145545],[126.93068571,37.50148284],[126.93103622,37.50145545],[126.93137325,37.50137434],[126.93168387,37.50124263],[126.93195612,37.50106537],[126.93217955,37.50084938],[126.93234558,37.50060295],[126.93244782,37.50033557],[126.93248234,37.50005749]]]}"
6222287,2016146,1159010200,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(상도지구대 부근),6,6,0,3,2,1,126.9395385,37.50426619,"{""type"":""Polygon"",""coordinates"":[[[126.94133513,37.50426619],[126.9413006,37.50398813],[126.94119837,37.50372076],[126.94103234,37.50347434],[126.9408089,37.50325836],[126.94053665,37.50308111],[126.94022604,37.50294939],[126.939889,37.50286828],[126.9395385,37.5028409],[126.93918799,37.50286828],[126.93885095,37.50294939],[126.93854034,37.50308111],[126.93826809,37.50325836],[126.93804465,37.50347434],[126.93787862,37.50372076],[126.93777639,37.50398813],[126.93774186,37.50426619],[126.93777639,37.50454425],[126.93787862,37.50481162],[126.93804465,37.50505803],[126.93826809,37.50527401],[126.93854034,37.50545126],[126.93885095,37.50558297],[126.93918799,37.50566407],[126.9395385,37.50569146],[126.939889,37.50566407],[126.94022604,37.50558297],[126.94053665,37.50545126],[126.9408089,37.50527401],[126.94103234,37.50505803],[126.94119837,37.50481162],[126.9413006,37.50454425],[126.94133513,37.50426619]]]}"
6222826,2016146,1159010200,11590003,서울특별시 동작구3,서울특별시 동작구 상도동(명수대상가 부근),5,5,0,3,2,0,126.9622062,37.50759722,"{""type"":""Polygon"",""coordinates"":[[[126.96400283,37.50759722],[126.9639683,37.50731917],[126.96386607,37.50705181],[126.96370004,37.50680541],[126.96347661,37.50658943],[126.96320435,37.50641219],[126.96289374,37.50628048],[126.9625567,37.50619938],[126.9622062,37.50617199],[126.96185569,37.50619938],[126.96151866,37.50628048],[126.96120804,37.50641219],[126.96093579,37.50658943],[126.96071235,37.50680541],[126.96054633,37.50705181],[126.96044409,37.50731917],[126.96040957,37.50759722],[126.96044409,37.50787527],[126.96054633,37.50814263],[126.96071235,37.50838903],[126.96093579,37.508605],[126.96120804,37.50878224],[126.96151866,37.50891394],[126.96185569,37.50899504],[126.9622062,37.50902243],[126.9625567,37.50899504],[126.96289374,37.50891394],[126.96320435,37.50878224],[126.96347661,37.508605],[126.96370004,37.50838903],[126.96386607,37.50814263],[126.9639683,37.50787527],[126.96400283,37.50759722]]]}"
6222837,2016146,1159010100,11590004,서울특별시 동작구4,서울특별시 동작구 노량진동(성애병원입구 부근),4,4,0,2,2,0,126.9247748,37.51094516,"{""type"":""Polygon"",""coordinates"":[[[126.92657142,37.51094516],[126.92653689,37.51066713],[126.92643466,37.51039978],[126.92626863,37.51015338],[126.9260452,37.50993742],[126.92577294,37.50976018],[126.92546233,37.50962848],[126.92512529,37.50954738],[126.92477479,37.50951999],[126.92442428,37.50954738],[126.92408724,37.50962848],[126.92377663,37.50976018],[126.92350438,37.50993742],[126.92328094,37.51015338],[126.92311492,37.51039978],[126.92301268,37.51066713],[126.92297815,37.51094516],[126.92301268,37.51122319],[126.92311492,37.51149054],[126.92328094,37.51173693],[126.92350438,37.51195289],[126.92377663,37.51213012],[126.92408724,37.51226182],[126.92442428,37.51234292],[126.92477479,37.5123703],[126.92512529,37.51234292],[126.92546233,37.51226182],[126.92577294,37.51213012],[126.9260452,37.51195289],[126.92626863,37.51173693],[126.92643466,37.51149054],[126.92653689,37.51122319],[126.92657142,37.51094516]]]}"
6222738,2016146,1162010100,11620001,서울특별시 관악구1,서울특별시 관악구 봉천동(현대시장입구 부근),5,5,0,5,0,0,126.9476158,37.48256432,"{""type"":""Polygon"",""coordinates"":[[[126.94941242,37.48256432],[126.9493779,37.48228618],[126.94927566,37.48201873],[126.94910964,37.48177224],[126.9488862,37.4815562],[126.94861395,37.48137889],[126.94830333,37.48124714],[126.9479663,37.48116601],[126.94761579,37.48113861],[126.94726529,37.48116601],[126.94692825,37.48124714],[126.94661764,37.48137889],[126.94634538,37.4815562],[126.94612195,37.48177224],[126.94595592,37.48201873],[126.94585368,37.48228618],[126.94581916,37.48256432],[126.94585368,37.48284246],[126.94595592,37.48310991],[126.94612195,37.48335639],[126.94634538,37.48357243],[126.94661764,37.48374973],[126.94692825,37.48388148],[126.94726529,37.48396261],[126.94761579,37.48399],[126.9479663,37.48396261],[126.94830333,37.48388148],[126.94861395,37.48374973],[126.9488862,37.48357243],[126.94910964,37.48335639],[126.94927566,37.48310991],[126.9493779,37.48284246],[126.94941242,37.48256432]]]}"
