,연도,시설번호,시설명,주소,사용여부,면적,이용가능인원수,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,위도,경도,도
186,2021,5,송파2동 주민센터,서울특별시 송파구 송파동 송이로 32 (송파동),Y,941,20,1,1,,,,37.502301,127.1167386,서울특별시
187,2021,5,석촌동 주민센터,서울특별시 송파구 석촌동 백제고분로37길 16 (석촌동),Y,1052,20,20,3,,,,37.5035646,127.1036855,서울특별시
188,2021,5,삼전동 주민센터,서울특별시 송파구 삼전동 백제고분로 236 (삼전동),Y,1099,20,1,2,,,,37.502701,127.0924205,서울특별시
189,2021,5,가락본동 주민센터,서울특별시 송파구 가락동 송파대로28길 39 (가락동),Y,999,100,10,4,,,,37.4956253,127.1220316,서울특별시
190,2021,5,가락1동 주민센터,서울특별시 송파구 가락동 송파대로37길 45 (가락동),Y,165,20,5,2,,,,37.4964477,127.1097677,서울특별시
191,2021,5,가락2동 주민센터,서울특별시 송파구 가락동 중대로20길 6 (가락동),Y,994,30,7,7,,,,37.4986768,127.1266084,서울특별시
192,2021,5,문정1동 주민센터,서울특별시 송파구 문정동 동남로 116 (문정동),Y,778,20,6,2,,,,37.490073,127.1241831,서울특별시
193,2021,5,문정2동 주민센터,서울특별시 송파구 문정동 중대로 16 (문정동),Y,870,20,13,2,,,,37.4898724,127.1108806,서울특별시
194,2021,5,장지동 주민센터,서울특별시 송파구 문정동 새말로19길 6 (문정동),Y,1236,40,6,2,N,N,N,37.486955,127.1324191,서울특별시
195,2021,5,위례동 주민센터,서울특별시 송파구 위례광장로 210,Y,2550,30,1,1,,,,37.481153,127.1439239,서울특별시
196,2021,5,잠실본동 주민센터,서울특별시 송파구 잠실동 백제고분로15길 9 (잠실동),Y,696,20,1,1,,,,37.506196,127.0842849,서울특별시
197,2021,5,잠실2동 주민센터,서울특별시 송파구 잠실동 올림픽로 159 (잠실동),Y,1749,20,9,1,,,,37.5118914,127.0885406,서울특별시
198,2021,5,잠실3동 주민센터,서울특별시 송파구 잠실동 잠실로 51-31 (잠실동),Y,591,20,3,2,,,,37.5132997,127.0943742,서울특별시
199,2021,5,잠실4동 주민센터,서울특별시 송파구 신천동 올림픽로35길 16 (신천동),Y,1321,20,5,4,,,,37.5201332,127.1122216,서울특별시
200,2021,5,잠실6동 주민센터,서울특별시 송파구 올림픽로35길 120,Y,767,20,10,4,,,,37.518096,127.100627,서울특별시
201,2021,5,잠실7동 주민센터,서울특별시 송파구 올림픽로4길 17,Y,10672,20,1,2,,,,37.5087448,127.0772764,서울특별시
202,2021,5,왕십리제2동주민센터,서울특별시 성동구 무학봉길 69,Y,100,8,3,2,N,N,N,37.561049,127.030482,서울특별시
203,2021,5,왕십리도선동주민센터,서울특별시 성동구 마장로 141,Y,39,10,13,5,N,N,N,37.5678526,127.025458,서울특별시
204,2021,5,마장동주민센터,서울특별시 성동구 마장로42길 11,Y,866,12,5,2,N,N,N,37.5663242,127.045289,서울특별시
205,2021,5,사근동주민센터,서울특별시 성동구 사근동길 37,Y,200,12,10,3,N,N,N,37.561498,127.045311,서울특별시
206,2021,5,행당1동주민센터,서울특별시 성동구 고산자로10길 18 (행당동),Y,1605,7,10,2,N,N,N,37.5585157,127.036117,서울특별시
207,2021,5,행당2동주민센터,서울특별시 성동구 행당로9길 9,Y,65,7,10,1,N,N,N,37.5582382,127.02936,서울특별시
208,2021,5,응봉동주민센터,서울특별시 성동구 독서당로 424 (응봉동),Y,66,5,13,2,N,N,N,37.5531556,127.033421,서울특별시
209,2021,5,금호1가동주민센터,서울특별시 성동구 행당로 15,Y,1714,10,15,6,N,N,N,37.5547709,127.021754,서울특별시
210,2021,5,금호2-3가동주민센터,서울특별시 성동구 무수막18길 1,Y,80,7,0,1,N,N,N,37.5531853,127.020916,서울특별시
211,2021,5,금호4가동주민센터,서울특별시 성동구 독서당로46길 26,Y,295,11,10,1,N,N,N,37.5471484,127.022351,서울특별시
212,2021,5,옥수동주민센터,서울특별시 성동구 독서당로 203,Y,750,8,0,11,N,N,N,37.5436876,127.0133466,서울특별시
213,2021,5,성수1가1동주민센터,서울특별시 성동구 뚝섬로3길 18,Y,1973,12,5,1,N,N,N,37.5419777,127.049631,서울특별시
214,2021,5,사직동주민센터,서울특별시 종로구 사직로9길 1,Y,400,100,0,6,N,N,N,37.5761812,126.9688833,서울특별시
215,2021,5,성수1가2동주민센터,서울특별시 성동구 왕십리로5길 3,Y,673,11,7,2,N,N,N,37.5462505,127.044372,서울특별시
216,2021,5,성수2가1동주민센터,서울특별시 성동구 뚝섬로 385-19,Y,287,11,10,3,N,N,N,37.5395071,127.054065,서울특별시
217,2021,5,성수2가3동주민센터,서울특별시 성동구 광나루로2길 35,Y,896,12,3,4,N,N,N,37.5482283,127.055112,서울특별시
218,2021,5,송정동주민센터,서울특별시 성동구 동일로43길 13 (송정동),Y,120,9,7,2,N,N,N,37.5545908,127.069546,서울특별시
219,2021,5,용답동주민센터,서울특별시 성동구 용답중앙23길 20 (용답동),Y,239,12,10,1,N,N,N,37.5641757,127.055384,서울특별시
220,2021,5,청운효자동주민센터,서울특별시 종로구 자하문로 92,Y,200,50,12,2,N,N,N,37.5840927,126.970565,서울특별시
221,2021,5,삼청동주민센터,서울특별시 종로구 삼청로 107,Y,200,50,5,3,N,N,N,37.5849719,126.9818459,서울특별시
222,2021,5,부암동주민센터,서울특별시 종로구 창의문로 145,Y,400,100,5,3,N,N,N,37.5924042,126.9640307,서울특별시
223,2021,5,평창동주민센터,서울특별시 종로구 평창문화로 65,Y,200,50,5,1,N,N,N,37.6063517,126.9683796,서울특별시
224,2021,5,무악동주민센터,서울특별시 종로구 통일로14길 36,Y,400,100,5,11,N,N,N,37.5760076,126.9580916,서울특별시
225,2021,5,교남동주민센터,서울특별시 종로구 송월길 154,Y,400,100,10,1,N,N,N,37.572015,126.961928,서울특별시
226,2021,5,가회동주민센터,서울특별시 종로구 북촌로 35,Y,60,150,4,1,N,N,N,37.5800861,126.9847695,서울특별시
227,2021,5,종로1234가동 주민센터,서울특별시 종로구 삼일대로30길 47,Y,400,100,10,3,N,N,N,37.5744316,126.9902611,서울특별시
228,2021,5,종로5.6가동주민센터,서울특별시 종로구 종로35가길 19,Y,80,50,10,3,N,N,N,37.5720325,127.0050427,서울특별시
229,2021,5,이화동주민센터,서울특별시 종로구 이화장길 33,Y,400,120,5,3,N,N,N,37.5769944,127.0043569,서울특별시
230,2021,5,혜화동주민센터,서울특별시 종로구 혜화로 12,Y,400,100,9,1,N,N,N,37.587039,127.00057,서울특별시
231,2021,5,창신1동주민센터,서울특별시 종로구 지봉로 8-6,Y,400,100,5,2,N,N,N,37.5707166,127.016352,서울특별시
232,2021,5,창신2동주민센터,서울특별시 종로구 창신길 62,Y,120,30,3,3,N,N,N,37.5744325,127.0108227,서울특별시
233,2021,5,창신3동주민센터,서울특별시 종로구 지봉로 87,Y,400,100,5,4,N,N,N,37.5778563,127.0151639,서울특별시
234,2021,5,숭인1동주민센터,서울특별시 종로구 지봉로 86,Y,120,30,4,3,N,N,N,37.5778423,127.0155946,서울특별시
235,2021,5,숭인2동주민센터,서울특별시 종로구 종로65길 10,Y,400,100,4,4,N,N,N,37.5748621,127.0199674,서울특별시
236,2021,5,후암동주민센터,서울특별시 용산구 후암로 32-6,Y,658,100,10,5,N,N,N,37.5486911,126.9781637,서울특별시
237,2021,5,용산2가동주민센터,서울특별시 용산구 신흥로 90,Y,392,200,4,2,N,N,N,37.5459239,126.985461,서울특별시
238,2021,5,남영동주민센터,서울특별시 용산구 두텁바위로 25,Y,264,66,5,3,N,N,N,37.5457462,126.9748099,서울특별시
239,2021,5,청파동주민센터,서울특별시 용산구 청파로49길 6,Y,2136,100,0,1,N,N,N,37.5453261,126.969981,서울특별시
240,2021,5,원효로1동주민센터,서울특별시 용산구 백범로 350,Y,400,100,8,3,N,N,N,37.5372513,126.9676862,서울특별시
241,2021,5,원효2동주민센터,서울특별시 용산구 효창원로8길 3,Y,998,20,10,5,N,N,N,37.5343838,126.9514952,서울특별시
242,2021,5,효창동주민센터,서울특별시 용산구 효창원로 161,Y,144,36,10,1,N,N,N,37.5424679,126.9618506,서울특별시
243,2021,5,용문동주민센터,서울특별시 용산구 새창로12길 13,Y,3989,20,7,4,N,N,N,37.5389418,126.9575324,서울특별시
244,2021,5,한강로동주민센터,서울특별시 용산구 한강대로38길 28,Y,282,70,10,1,N,N,N,37.5280628,126.969027,서울특별시
245,2021,5,이촌1동주민센터,서울특별시 용산구 이촌로71길 24,Y,581,30,13,1,N,N,N,37.5211982,126.973057,서울특별시
246,2021,5,이촌2동주민센터,서울특별시 용산구 이촌로18길 20,Y,3183,200,5,1,N,N,N,37.5262199,126.954672,서울특별시
247,2021,5,이태원1동주민센터,서울특별시 용산구 보광로 104-6,Y,804,100,5,2,N,N,N,37.5324757,126.9950081,서울특별시
248,2021,5,이태원2동주민센터,서울특별시 용산구 회나무로13길 58,Y,558,180,3,1,N,N,N,37.5419222,126.990147,서울특별시
249,2021,5,한남동주민센터,서울특별시 용산구 대사관로5길 1,Y,2343,50,3,5,N,N,N,37.5345375,127.0004574,서울특별시
250,2021,5,서빙고동주민센터,서울특별시 용산구 서빙고로 279,Y,325,50,15,3,N,N,N,37.5204716,126.994595,서울특별시
251,2021,5,보광동주민센터(북카페),서울특별시 용산구 장문로 95,Y,150,30,1,1,N,N,N,37.526268,127.0000867,서울특별시
252,2021,5,화양동주민센터,서울특별시 광진구 능동로17길 39,Y,343,55,15,4,,,,37.546478,127.071293,서울특별시
253,2021,5,군자동주민센터,서울특별시 광진구 군자로 151,Y,449,50,8,4,,,,37.555128,127.075872,서울특별시
254,2021,5,중곡1동주민센터,서울특별시 광진구 긴고랑로12길 49 (중곡동),Y,241,40,6,4,,,,37.560566,127.080038,서울특별시
255,2021,5,중곡2동주민센터,서울특별시 광진구 능동로 346 (중곡동),Y,170,42,6,1,,,,37.5602523,127.0814064,서울특별시
256,2021,5,중곡3동주민센터,서울특별시 광진구 동일로76가길 28 (중곡동),Y,1362,60,4,1,,,,37.568785,127.080129,서울특별시
257,2021,5,중곡4동주민센터,서울특별시 광진구 긴고랑로 131 (중곡동),Y,242,60,20,15,N,N,N,37.5590837,127.0894508,서울특별시
258,2021,5,능동주민센터,서울특별시 광진구 천호대로112길 55 (능동),Y,289,50,10,1,N,N,N,37.5537961,127.080446,서울특별시
259,2021,5,광장동주민센터,서울특별시 광진구 광장로 52 (광장동),Y,242,60,10,6,N,N,N,37.5469114,127.1029332,서울특별시
260,2021,5,자양1동주민센터,서울특별시 광진구 자양로13길 37 (자양동),Y,63,15,1,1,N,N,N,37.534445,127.082384,서울특별시
261,2021,5,자양2동주민센터,서울특별시 광진구 자양로3가길 26 (자양동),Y,50,12,10,4,N,N,N,37.528785,127.084456,서울특별시
262,2021,5,가산동주민센터,서울특별시 금천구 가산동 가산로 129 (가산동),Y,163,30,10,2,N,Y,N,37.4769139,126.8917866,서울특별시
263,2021,5,독산1동주민센터,서울특별시 금천구 독산동 시흥대로123길 11 (독산동),Y,108,100,0,3,N,Y,N,37.4702215,126.8970489,서울특별시
264,2021,5,자양3동주민센터,서울특별시 광진구 뚝섬로 568 (자양동),Y,232,58,4,15,,,,37.536588,127.0736338,서울특별시
265,2021,5,자양4동주민센터,서울특별시 광진구 뚝섬로26길 58,Y,71,17,8,2,N,N,N,37.534057,127.066231,서울특별시
266,2021,5,구의1동주민센터,서울특별시 광진구 광나루로36길 56 (구의동),Y,198,49,18,9,N,N,N,37.5425184,127.0857555,서울특별시
267,2021,5,구의2동주민센터,서울특별시 광진구 천호대로136길 55 (구의동),Y,203,50,8,2,N,N,N,37.5472201,127.0898795,서울특별시
268,2021,5,구의3동주민센터,서울특별시 광진구 강변역로 17 (구의동),Y,338,50,4,5,N,N,N,37.5379926,127.091984,서울특별시
269,2021,5,독산2동주민센터,서울특별시 금천구 독산로 179,Y,211,30,6,2,N,Y,N,37.4631486,126.90349,서울특별시
270,2021,5,독산3동주민센터,서울특별시 금천구 독산로 317,Y,193,100,5,1,N,Y,N,37.4751601,126.9031743,서울특별시
271,2021,5,독산4동주민센터,서울특별시 금천구 독산동 독산로 232 (독산동),Y,33,30,0,1,N,Y,N,37.4675529,126.9021953,서울특별시
272,2021,5,시흥1동주민센터,서울특별시 금천구 시흥동 시흥대로58길 36 (시흥동),Y,308,300,1,1,N,Y,N,37.4535702,126.903237,서울특별시
273,2021,5,시흥2동주민센터,서울특별시 금천구 시흥동 금하로 764 (시흥동),Y,48,50,10,6,N,Y,N,37.4496337,126.914663,서울특별시
274,2021,5,시흥3동주민센터,서울특별시 금천구 시흥동 시흥대로18길 40 (시흥동),Y,1344,120,0,4,N,Y,N,37.4402555,126.9058183,서울특별시
275,2021,5,시흥4동주민센터,서울특별시 금천구 시흥동 독산로36길 14 (시흥동),Y,30,50,2,1,N,Y,N,37.458957,126.9061289,서울특별시
276,2021,5,시흥5동주민센터,서울특별시 금천구 시흥동 금하로21길 20 (시흥동),Y,711,30,12,4,N,Y,N,37.4523996,126.9083334,서울특별시
277,2021,5,염창동주민센터,서울특별시 강서구 양천로67가길 63 (염창동),Y,1500,300,7,1,N,N,N,37.5537464,126.8709109,서울특별시
278,2021,5,등촌1동 주민센터,서울특별시 강서구 공항대로53가길 55 (등촌동),Y,259,52,5,2,N,N,N,37.5558314,126.8589082,서울특별시
279,2021,5,등촌2동 주민센터,서울특별시 강서구 등촌로 143 (등촌동),Y,248,50,10,2,N,N,N,37.5426581,126.8625052,서울특별시
280,2021,5,등촌3동주민센터,서울특별시 강서구 화곡로63길 96 (등촌동),Y,158,32,2,5,N,N,N,37.5588692,126.8479216,서울특별시
281,2021,5,화곡1동 주민센터,서울특별시 강서구 곰달래로 79 (화곡동),Y,249,50,0,1,N,N,N,37.5304289,126.8415696,서울특별시
282,2021,5,화곡2동주민센터,서울특별시 강서구 곰달래로37길 13 (화곡동),Y,1333,267,10,2,N,N,N,37.5318516,126.854548,서울특별시
283,2021,5,화곡3동주민센터,서울특별시 강서구 강서로33가길 17 (화곡동),Y,315,63,0,1,N,N,N,37.5425588,126.8384421,서울특별시
284,2021,5,화곡4동주민센터,서울특별시 강서구 곰달래로57가길 26 (화곡동),Y,1327,265,10,6,N,N,N,37.5346082,126.8607325,서울특별시
285,2021,5,화곡본동 주민센터,서울특별시 강서구 초록마을로5길 29 (화곡동),Y,372,74,6,2,N,N,N,37.5440288,126.8476296,서울특별시
286,2021,5,화곡6동주민센터,서울특별시 강서구 화곡로 312 (화곡동),Y,316,63,2,1,N,N,N,37.551822,126.8500247,서울특별시
287,2021,5,화곡8동 주민센터,서울특별시 강서구 곰달래로25길 45 (화곡동),Y,309,62,1,1,N,N,N,37.5327177,126.8483058,서울특별시
288,2021,5,가양1동 주민센터,서울특별시 강서구 허준로 30 (가양동),Y,2388,478,0,3,N,N,N,37.5695181,126.8446542,서울특별시
289,2021,5,가양2동주민센터,서울특별시 강서구 허준로 93 (가양동),Y,1953,391,1,2,N,N,N,37.5673814,126.8512612,서울특별시
290,2021,5,가양3동주민센터,서울특별시 강서구 허준로 202,Y,478,96,5,5,N,N,N,37.561058,126.86054,서울특별시
291,2021,5,발산1동 주민센터,서울특별시 강서구 강서로47길 54 (내발산동),Y,423,85,10,3,N,N,N,37.553107,126.8331316,서울특별시
292,2021,5,방화1동 주민센터,서울특별시 강서구 방화대로 330,Y,622,124,0,3,N,N,N,37.5703452,126.8170195,서울특별시
293,2021,5,방화2동 주민센터,서울특별시 강서구 개화동로23길 20,Y,180,36,2,2,N,N,N,37.5667374,126.8066788,서울특별시
294,2021,5,방화3동주민센터,서울특별시 강서구 금낭화로24길 5 (방화동),Y,1305,261,0,1,N,N,N,37.5787451,126.813523,서울특별시
295,2021,5,우장산동주민센터,서울특별시 강서구 우현로 34,Y,699,140,0,1,N,N,N,37.548234,126.841791,서울특별시
296,2021,5,공항동 주민센터,서울특별시 강서구 송정로 45 (공항동),Y,1045,209,0,1,N,N,N,37.5588443,126.8100389,서울특별시
297,2021,5,창2동 주민센터,서울특별시 도봉구 덕릉로59길 73-3 (창동),Y,988,247,6,6,,Y,,37.6414095,127.035679,서울특별시
298,2021,5,창3동 주민센터,서울특별시 도봉구 덕릉로62길 89 (창동),Y,470,150,7,3,,Y,,37.6381422,127.0429455,서울특별시
299,2021,5,창4동주민센터,서울특별시 도봉구 노해로 390,Y,330,82,0,2,,Y,,37.652249,127.0515364,서울특별시
300,2021,5,창5동 주민센터,서울특별시 도봉구 도봉로136나길 20 (창동),Y,365,200,10,3,,Y,,37.6563276,127.0436444,서울특별시
301,2021,5,도봉1동 주민센터,서울특별시 도봉구 도봉로169나길 22 (도봉동),Y,1329,150,10,4,,Y,,37.678686,127.0434102,서울특별시
302,2021,5,쌍문1동 주민센터,서울특별시 도봉구 노해로 147 (쌍문동),Y,1329,150,10,6,,Y,,37.6479935,127.0260419,서울특별시
303,2021,5,쌍문3동 주민센터,서울특별시 도봉구 노해로44길 9 (쌍문동),Y,470,150,14,7,,Y,,37.6489964,127.0279818,서울특별시
304,2021,5,쌍문4동 주민센터,서울특별시 도봉구 시루봉로 62-7 (쌍문동),Y,218,55,16,27,,Y,,37.6565029,127.0284676,서울특별시
305,2021,5,방학1동 주민센터,서울특별시 도봉구 방학로2길 27 (방학동),Y,968,150,33,1,,Y,,37.6642459,127.0407174,서울특별시
306,2021,5,방학2동 주민센터,서울특별시 도봉구 시루봉로 226 (방학동),Y,1378,150,17,10,,Y,,37.6682472,127.0350873,서울특별시
307,2021,5,방학3동 주민센터,서울특별시 도봉구 시루봉로 94 (방학동),Y,1573,150,10,4,,Y,,37.6591767,127.027948,서울특별시
308,2021,5,강일동주민센터,"서울특별시 강동구 아리수로93길 9-14, 강일동복합청사 (강일동)",Y,554,138,2,6,N,Y,N,37.5650129,127.1739677,서울특별시
309,2021,5,상일1동주민센터,서울특별시 강동구 구천면로 633,Y,198,49,2,2,N,Y,N,37.5505837,127.1662484,서울특별시
310,2021,5,명일1동주민센터,"서울특별시 강동구 양재대로138길 37 , 명일1동주민센터·명일파출소 (명일동)",Y,132,33,2,2,N,Y,N,37.5497629,127.1459825,서울특별시
311,2021,5,명일2동주민센터,"서울특별시 강동구 상암로 260 , 명일제2동주민센터 (명일동)",Y,253,63,2,3,N,Y,N,37.5463648,127.1513532,서울특별시
312,2021,5,노량진1동주민센터,서울특별시 동작구 장승배기로28길 30 (노량진동),Y,548,100,0,2,Y,Y,N,37.5122991,126.9420264,서울특별시
313,2021,5,고덕1동주민센터,서울특별시 강동구 양재대로156길 123,Y,226,56,2,4,N,Y,N,37.5572811,127.1515066,서울특별시
314,2021,5,노량진2동주민센터,서울특별시 동작구 장승배기로19길 48 (노량진동),Y,943,100,2,2,Y,Y,N,37.5085193,126.9373525,서울특별시
315,2021,5,상도1동주민센터,서울특별시 동작구 상도로53길 9 (상도동),Y,624,80,0,1,Y,Y,N,37.4981222,126.953069,서울특별시
316,2021,5,고덕2동주민센터,"서울특별시 강동구 아리수로78길 43-12, 고덕2동 주민센터 (고덕동)",Y,260,65,2,2,N,Y,N,37.5605075,127.1643569,서울특별시
317,2021,5,암사1동주민센터,"서울특별시 강동구 올림픽로98가길 57 , 암사제1동주민센터 (암사동)",Y,299,74,2,2,N,Y,N,37.5514797,127.1326412,서울특별시
318,2021,5,암사2동주민센터,서울특별시 강동구 상암로3길 28,Y,204,51,2,4,N,Y,N,37.5517055,127.1272729,서울특별시
319,2021,5,암사3동주민센터,"서울특별시 강동구 고덕로 137 , 암사3동 주민센터 (암사동)",Y,320,80,2,2,N,Y,N,37.554995,127.1407822,서울특별시
320,2021,5,천호1동주민센터,"서울특별시 강동구 구천면로42길 59 , 천호1파출소, 천호1동주민센터 (천호동)",Y,275,68,2,3,N,Y,N,37.5450202,127.1367984,서울특별시
321,2021,5,천호2동주민센터,"서울특별시 강동구 올림픽로 698 , 천호제2동주민센터, 민호빌 (천호동)",Y,313,78,2,3,N,Y,N,37.5434507,127.1254303,서울특별시
322,2021,5,상도2동주민센터,서울특별시 동작구 상도로 211 (상도동),Y,636,80,6,3,Y,Y,N,37.5054945,126.9423314,서울특별시
323,2021,5,천호3동주민센터,서울특별시 강동구 천호대로 1089,Y,100,20,2,3,N,Y,N,37.5360814,127.1331604,서울특별시
324,2021,5,상도3동주민센터,서울특별시 동작구 성대로2길 11 (상도동),Y,409,100,2,13,Y,Y,N,37.4992063,126.9313412,서울특별시
325,2021,5,상도4동주민센터,서울특별시 동작구 양녕로27길 45,Y,575,20,2,4,Y,Y,N,37.4993552,126.941469,서울특별시
326,2021,5,성내3동주민센터,"서울특별시 강동구 강동대로53길 76 , 성내3동주민센터 (성내동)",Y,281,70,2,2,N,Y,N,37.5260424,127.1328857,서울특별시
327,2021,5,흑석동주민센터,서울특별시 동작구 흑석한강로 11 (흑석동),Y,737,80,4,6,Y,Y,N,37.5057831,126.9665907,서울특별시
328,2021,5,길동주민센터,서울특별시 강동구 명일로 229-1,Y,198,49,2,2,N,Y,N,37.539221,127.1461973,서울특별시
329,2021,5,사당1동주민센터,"서울특별시 동작구 동작대로17길 28 , 사당1동 주민센터 (사당동)",Y,472,118,1,1,Y,Y,N,37.4831526,126.978693,서울특별시
330,2021,5,사당2동주민센터,"서울특별시 동작구 동작대로29길 52 , 사당2동 주민센터 (사당동)",Y,867,80,6,5,Y,Y,N,37.4887525,126.9792455,서울특별시
331,2021,5,둔촌2동주민센터,"서울특별시 강동구 천호대로186길 7 , 둔촌제2동주민센터 (둔촌동)",Y,239,59,2,2,N,Y,N,37.5333444,127.1419499,서울특별시
332,2021,5,사당3동주민센터,서울특별시 동작구 사당로17길 86 (사당동),Y,859,80,5,2,Y,Y,N,37.4866269,126.9720888,서울특별시
333,2021,5,사당4동주민센터,"서울특별시 동작구 사당로16아길 6 , 사당4동 주민센터 (사당동)",Y,271,80,3,3,Y,Y,N,37.4809662,126.9716274,서울특별시
334,2021,5,사당5동주민센터,서울특별시 동작구 사당로2가길 219 (사당동),Y,1270,317,10,2,Y,Y,N,37.4856322,126.9670068,서울특별시
335,2021,5,성내1동주민센터,서울특별시 강동구 성내로 13 (성내동),Y,338,84,2,3,N,Y,N,37.5304794,127.122458,서울특별시
336,2021,5,강동구청,서울특별시 강동구 성내로 25,Y,200,50,0,3,Y,Y,N,37.5302636,127.1237964,서울특별시
337,2021,5,성내2동주민센터,서울특별시 강동구 풍성로37가길 62,Y,221,55,2,2,N,Y,N,37.5324028,127.129566,서울특별시
338,2021,5,대방동주민센터,서울특별시 동작구 여의대방로44길 20 (대방동),Y,957,80,0,4,Y,Y,N,37.5081683,126.9263395,서울특별시
339,2021,5,신대방1동주민센터,서울특별시 동작구 신대방길 72 (신대방동),Y,749,60,4,1,Y,Y,N,37.4889453,126.9100392,서울특별시
340,2021,5,신대방2동주민센터,서울특별시 동작구 여의대방로24길 76,Y,1030,257,10,24,Y,Y,N,37.498416,126.9245228,서울특별시
341,2021,5,삼양동주민센터,서울특별시 강북구 삼양로 268,Y,167,10,10,2,,,,37.627278,127.018346,서울특별시
342,2021,5,미아동주민센터,서울특별시 강북구 솔매로49길 14,Y,367,50,10,2,,,,37.627043,127.026937,서울특별시
343,2021,5,송중동주민센터,서울특별시 강북구 오패산로 162,Y,153,100,7,6,,,,37.616097,127.033751,서울특별시
344,2021,5,아현동주민센터,서울특별시 마포구 마포대로7길 18,Y,84,65,25,3,N,Y,N,37.547235,126.952219,서울특별시
345,2021,5,공덕동주민센터,서울특별시 마포구 만리재옛길 84,Y,85,50,10,2,N,Y,N,37.550151,126.960021,서울특별시
346,2021,5,도화동주민센터,서울특별시 마포구 도화길 37,Y,75,48,10,1,N,Y,N,37.541459,126.949836,서울특별시
347,2021,5,용강동주민센터,서울특별시 마포구 토정로31길 31,Y,52,30,8,1,N,Y,N,37.542352,126.942853,서울특별시
348,2021,5,대흥동주민센터,서울특별시 마포구 신촌로26길 10,Y,52,20,16,1,N,Y,N,37.555819,126.942154,서울특별시
349,2021,5,염리동주민센터,서울특별시 마포구 숭문길 14,Y,65,246,10,1,N,Y,N,37.547036,126.945634,서울특별시
350,2021,5,신수동주민센터,서울특별시 마포구 독막로 192,Y,52,50,8,1,N,Y,N,37.547122,126.935158,서울특별시
351,2021,5,서강동주민센터,서울특별시 마포구 독막로 165,Y,53,150,8,1,N,Y,N,37.547689,126.932027,서울특별시
352,2021,5,서교동주민센터,서울특별시 마포구 동교로15길 7,Y,62,104,8,1,N,Y,N,37.555139,126.914564,서울특별시
353,2021,5,합정동주민센터,서울특별시 마포구 월드컵로5길 11,Y,83,40,8,1,N,Y,N,37.551574,126.912127,서울특별시
354,2021,5,망원1동주민센터,서울특별시 마포구 포은로6길 10,Y,65,20,11,1,N,Y,N,37.555586,126.905599,서울특별시
355,2021,5,망원2동주민센터,서울특별시 마포구 방울내로7길 11,Y,75,100,10,1,N,Y,N,37.560291,126.902282,서울특별시
356,2021,5,연남동주민센터,서울특별시 마포구 성미산로29길 17-9,Y,74,305,20,1,N,Y,N,37.564471,126.922006,서울특별시
357,2021,5,성산1동주민센터,서울특별시 마포구 성산로4길 15,Y,69,120,8,1,N,Y,N,37.563338,126.907883,서울특별시
358,2021,5,성산2동주민센터,서울특별시 마포구 월드컵북로30길 22,Y,81,20,10,2,N,Y,N,37.568578,126.908982,서울특별시
359,2021,5,상암동주민센터,서울특별시 마포구 매봉산로2길 16,Y,79,374,10,1,N,Y,N,37.57825,126.89465,서울특별시
360,2021,5,송천동주민센터,서울특별시 강북구 솔샘로 284,Y,87,50,10,2,,,,37.618268,127.023834,서울특별시
361,2021,5,삼각산동주민센터,서울특별시 강북구 삼양로19길 34,Y,516,50,1,1,,,,37.6151481,127.0207409,서울특별시
362,2021,5,번1동주민센터,서울특별시 강북구 덕릉로41길 74,Y,243,50,3,10,,,,37.637862,127.028835,서울특별시
363,2021,5,번2동주민센터,서울특별시 강북구 한천로 897,Y,192,50,12,5,,,,37.632068,127.038756,서울특별시
364,2021,5,번3동주민센터,서울특별시 강북구 한천로105길 21,Y,295,60,6,1,,,,37.625825,127.046596,서울특별시
365,2021,5,수유1동주민센터,서울특별시 강북구 삼양로 299,Y,415,60,0,2,,,,37.630001,127.017529,서울특별시
366,2021,5,수유2동 주민센터,서울특별시 강북구 한천로 1117,Y,88,50,2,2,,,,37.644617,127.019875,서울특별시
367,2021,5,수유3동주민센터,서울특별시 강북구 노해로 36,Y,191,50,1,1,,,,37.638689,127.023136,서울특별시
368,2021,5,우이동주민센터,서울특별시 강북구 삼양로139길 49,Y,88,50,0,2,,,,37.647866,127.011843,서울특별시
369,2021,5,인수동 주민센터,서울특별시 강북구 인수봉로 255,Y,70,30,5,2,,,,37.641458,127.01058,서울특별시
370,2021,5,용신동주민센터,서울특별시 동대문구 천호대로27길 35,Y,130,20,0,6,N,Y,N,37.575944,127.037297,서울특별시
371,2021,5,제기동주민센터,서울특별시 동대문구 약령시로 71,Y,701,58,0,6,N,Y,N,37.583068,127.037902,서울특별시
372,2021,5,전농1동주민센터,서울특별시 동대문구 서울시립대로9길 21,Y,438,49,18,2,N,Y,N,37.57795,127.04773,서울특별시
373,2021,5,전농2동주민센터,서울특별시 동대문구 전농동 사가정로 137 (전농동),Y,190,76,3,8,N,N,N,37.577973,127.06014,서울특별시
374,2021,5,소공동 주민센터,서울특별시 중구 남대문로1길 31-5,Y,136,41,6,3,,,,37.5624004,126.977013,서울특별시
375,2021,5,회현동 주민센터,서울특별시 중구 퇴계로12길 89,Y,885,200,10,4,N,N,N,37.5573568,126.9793467,서울특별시
376,2021,5,명동 주민센터,서울특별시 중구 퇴계로20길 3,Y,189,20,5,7,N,N,N,37.5600544,126.9858025,서울특별시
